text,label,label_name,split
"Cualquier lugar en cusco es una amravilla! Ahorita me provocan unos dias de relax en el valle, con mi esposo y mi enano 😀",2,positive,validation
Que raza de perro eres ??😂😂,0,negative,validation
Bryan Clavijo tus fotos bien turras😂❤️❤️,2,positive,validation
"Oye, no seas desgraciado, flaco dijo Popeye",0,negative,validation
"Saludos desde Guayaquil Ecuador . Amo la comida peruana y la de Chiclayo y Piura son lo máximo en sabor me encanta Chiclayo y sus ceviches el de Toyo con su tortillita con algas fue algo nuevo y diferente de probar también su ceviche de caballa con un buen trago de leche de tigre bien picante , también su arroz con cerdo una delicia en el mercado claro está jajajaja me gusta Chiclayo porque tenía a playa en menos de 15 minutos y estaba en Pimentel como extraño Perú vida de reyes a me olvidaba del dulce king Kon tronco de galleta jjjj y de la chicha de mani y sus marcianos a los kioskos de comida china y su rico chaufa frente a los terminales de buses ♥️♥️👍👍😋😋 GRANDE PERU SU GENTE SU COMIDA Y SUS CERVEZAS TAMBIÉN PARA UN BUEN CORTE NADA MEJOR Q UNA CHILINDRINA BIEN FRIA JAJAJAJA",2,positive,validation
😤😤😤😤dije que vendo queque sin bromato,0,negative,validation
"ESTE DICE SER CONGRESISTA, MÁS ES UN ILETRADO, JUDAS ESCARIOTE, TRAICIONA AL VERDADERO PUEBLO, DESCONOCE EL TRABAJO DEL FISCAL DELA NACIÓN. TODO POR DEFENDER A UN CORRUPTO, CON SEIS DENUNCIAS DE INVESTIGACIÓN. ESTE INDEVIDUO PERTENECE AL CRIMEN ORGANIZADO LIDERADO POR PEDRO CASTIRRATA, BELLIDO RATA, CERRRON RATA, CANÍBAL RATA, BOLUARTE RATA. ES MÁS ES UN TUCO. LAS FF. AA. Y POLICÍA NACIONAL. 🤔🤔🤔👎👎👎🤮🤮🤮",0,negative,validation
"WILLAX ES WILLAX ,con td su programación 👍👍👍🍀🍀🍀👏👏👏😃❤😃",2,positive,validation
Hablas a tu mujer como si te acabaras de casar,2,positive,validation
Quiero que ahiga la nueva constitución política y le doy mi cabeza que eso no cambiar nada  ahí está cuba 🇨🇺 Venezuela 🇻🇪 Nicagua argentina ahí está esos países y ahora está por caminar por el mismo camino peru 🇵🇪 chile y colombia 🇨🇴,1,neutral,validation
"Solo un par de serviles, de corruptos que filmaron esa parte del evento al cual la prensa basura   lo magnífica y lo exagera. Se nota claramente que es material que grabó, un fujirata, con el que pretenden  levantar polvo. Solo es cuestión de tiempo, pronto queremos ver la cara de estos serviles, cuando las reservas del ejército, marchen en respaldo a Castillo.🤔🧐🧐🧐🧐",1,neutral,validation
Eso le pasa x seguir tomando chelas heladas en pleno invierno 🤦,0,negative,validation
"Simple, wantan en verano y en invierno sopa 🥱",1,neutral,validation
San Blas 😍! Olvidaste los tamales cusqueños... Esquina de la plaza de armas s/.1 c/u. Picarones de 3 Lucas 😁 lo prometo son los mejores en Perú! Si! En Cusco 😀 esquina De ruinas (por el Marriot),2,positive,validation
"Los fragil de las redes sociales....titulan un post bajo una primera impresión q podria generar un tendencia errada... Spencer lo llama ""raro"" yo podria decirle ""panico escenico"" y cada uno opinaria en base a su percepción, así como yo podria decir que ""estos post son de un nerd q quiere hacerse el vivo, generar likes y publicitar sus shows""😆",1,neutral,validation
"De chica, en él único lugar que me gustaban las verduras era en el Chifa. Ya de grande conocí Capón y no novio me dijo, fíjate en ese mozo bien peruanazo pero habla como chino, y era cierto, tenía años trabajando ahí 😊",2,positive,validation
el neceser de su hermana uhmmmmffffff...saca el labial HUEVON 🤣🤣🤣🤣🤣🤣,0,negative,validation
Zambrano parado como pichula 🤬,0,negative,validation
Que ganas de ir en busca de mi chilena csm perro roto cuico 😘,0,negative,validation
Diego Rengifo Euribe  creo que lo chaparon con la chata mijito 🤔,1,neutral,validation
Ya manchaste a mi Alianza,0,negative,validation
"La Beto está celosa, ya que el tío no le da bola..  Al mismo estilo de la Urraca...🤣",0,negative,validation
Asiii celebren cuando fallas el penal cueva pyso 😂,0,negative,validation
"Suerte que no le haya dado soroche, es la enfermedad más rara",1,neutral,validation
Jorge Enrique Ampudia Monje  que te reten a bailara asi nicaa 🤣,1,neutral,validation
Jairo Jefferson Araujo  Rosa Aguirre Condor  los reto 😉🙃,1,neutral,validation
Felicitaciones a nuestro bicampeon ..Cristian Pacheco ..me siento orgullosa desde santiago de chile..👏🏼👏🏼👏🏼,2,positive,validation
Jaime Gonzalo nos faltan pocos para completar la lista de tabernas 🤗 ,2,positive,validation
"Rectificacion Luciano es ""Patasca"" no Patarashca,😉",1,neutral,validation
Buena michi otros critican sin saber nada 🤫sige pa Lante michi,2,positive,validation
Chino mira minuto 15:20 ese gordo pendejo solapa se limpia la mano que está con  arena en la toalla del tío jajajaja 🤣 gordo rata,0,negative,validation
Y la maca con quinua y el pan con camote? 🧐,1,neutral,validation
"Hermosos recuerdos! érase una vez nuestra amiga Annabelle Tay se cayó en esas aguas,  quedó la duda de q se haya lanzado para ser rescatada por el guapo guía 🤔🤔 Paola Chamorro Veliz Franklen Saccaco Acevedo",2,positive,validation
"Me paso casi casi lo mismo, mi pequeño no se motivaba a caminar, y obviamente entraba en pánico pero de un para otro (un año tres meses) el estaba con su papa afuera lo dejo parado y de la nada comenzó a caminar sólo y no sólo un par de pasos si no por un largo trayecto 😢😢.. Fue muy emotivo verlo tirarse a caminar solito.. Bello recuerdo 😍😍",1,neutral,validation
Jajjajaj alguien puede meterle un cocacho en la lengua 😂🤣😂🤣😂🤣😂🤣,0,negative,validation
Siempre regia.....pues es la envidia hacia tu persona 🤭🤭🤭,2,positive,validation
Que rico!! La receta porfavor 😁,2,positive,validation
Conozcan las bodegas!!!! Es época de cachina 🤭,1,neutral,validation
Cholo porque eres tan cool 😎??,2,positive,validation
Muy hermoso el video nuestros gastronomia y uno de ellos el famoso Tocoshy el helado de Tocoshle falto porabar el locro de gallina y la Pachamanca saludos para todo mi familia de Huanuco Ponse Salazar Brabo Sakazar 😇🙏♥️,2,positive,validation
Cabeza de pinga😆bien merecido 💣vendido,0,negative,validation
"Que trenenda eres🤣🤣🤣🤣... La, q, puede puede.. Te falto saltar soga. 😂😂😂😂😂👌",2,positive,validation
"Pastas en Los Huérfanos💓, comida fujinesa en Paruro 725, Churros San Francisco, Turrones San Martín, Chinito, Cordano, Choritos en Bar Don Lucho, yuquitas en la esquina del Centro Cívico, choclo con queso papita y huevo en la esquina de Belén con Uruguay, café en Carabaya. Fácil te haces tres programas más Luciano.",1,neutral,validation
"Ahora los delicuentes son perseguidos políticamente, y peor aún ver personas defendiendo esto es patético, luego se quejan de la corrupción, al parecer solo les molesta la corrupción de algunos políticos, puka es un 🤡 con un poco de buena labia que siempre sabe salir de las preguntas de los periodistas, cuando no es más que un político ignorante, obviamente con una ideología de mrd, no sé cómo hay gente que ve en este tipo algo bueno",0,negative,validation
Holaaaa manden saludos para Piura mamis 😊,2,positive,validation
Los galácticos de la de Sudamérica . No ganaste con boca . Vas a ganar con alabanza lima turrones doña pepa.😂,0,negative,validation
Carlos Grecia jajajaja nos falta una buena juerga 🤣,1,neutral,validation
Jaja las chatas son paradoras!!!! 🤭 🤭 🤭 Jajaja 😂,0,negative,validation
Bien controlador kiere ser ese cristobal😁😅 hay pero la Yuly ta bien moosaaa😍❤ una muñeca.. Xd✨,2,positive,validation
Mira esto amor Hugo Vergara Millot 😎😎,2,positive,validation
Me la baja el pitufo filosofo 🤓🤣🤣🤣,0,negative,validation
Jajaja deja de hablar tanta huevada junta 😂😂😂  ah pero el San Valentín te olvidaste de mi  🤭,0,negative,validation
Presidente y ministro son un par de cagadas.💩,0,negative,validation
Estoy  cerca a la molina 😊.. que xvre ..   Para mis pequeñas,2,positive,validation
"Éxito chinito 👏👏 😎 , ojalá algún día Mono Pavel Oficial logré algo así 🤣🤣🤣",2,positive,validation
Daniel Garcia jajajajajajajaa hazme el honor y etiqueta a ese Minero 🤣🤣🤣,0,negative,validation
Hilaba y tejía y en vez de plata cobraba granos,1,neutral,validation
Soy una mami deportiva 🏋️‍♀️🧘‍♀️🏃‍♀️ participen Paola Franco Mimi Rakel Napan Ramos Laura Julia Aguirre Rojas,1,neutral,validation
"Peru, país donde viven del recuerdo y te sacan hasta canción. Donde ganan un partido a Jamaica y dan feriado largo, donde por casualidad un defensa toca a Messi y los periódicos al día siguiente ya lo están vendiendo como el Pibe promesa a Europa 🤣🥑",0,negative,validation
La del burro es más grande 😂😂😂,0,negative,validation
Edmundo Ayllon a Marcona con los mariachis 😉,1,neutral,validation
Los pallares verdes son lo mejor del mundo!! 😊❤️,2,positive,validation
Jajajajaja REGIA Y DIVINA 😂me hiciste el día María pía sigue así 😁😁😁😁😁,2,positive,validation
"Eres un grande Gareca, El tigre de nuestro Fútbol Peruano, quien le cambió la actitud y la mentalidad al jugador peruano, hemos saboreado muchos triunfos de tu mano y sabemos que con esfuerzo, perseverancia y con la humildad y prudencia que te caracterizan lograremos los objetivos, que sean muchos años más de éxitos, sin lugar a dudas, es ud. Todo un personaje que ha calado en el corazón de todos los peruanos...felicidades Gareca 🎂 el mejor Director Técnico de todos los tiempos...rumbo a Qatar 2022 ❤🇵🇪",2,positive,validation
Aldebaran Kike Sanchez  habla un viaje y traga en tumbes 🤣🍺🍺🍾,1,neutral,validation
¿Quién tiene plata pa un trago?,1,neutral,validation
"Hola , tienes unos lindos hojitos de arroz 💓",2,positive,validation
Que cagada más grande 🤣🤣🤣,0,negative,validation
Lindo BETIK GRACIAS DIOS MIO...A CUIDARSE X LA RECAIDA TKM CACHETONCITO...spero q tus bb esten bien...cuidate x favorcito queremos betyk pá ratón😲😆🤣😉,2,positive,validation
Y el migadito y el chirinpicoel arroz con pato la chicha de jora y mucho masss😁😁,1,neutral,validation
Se acuerdan los churros!? Yesenia Montoya Pérez Melissa Jasmin Culqui 😲🤣,1,neutral,validation
Tu y yo estamos locos Lucas 😜,1,neutral,validation
Manolo Ignacio es la Gata loca 🤣,0,negative,validation
Davide Ar Mejía me reí mucho con el choclo 😂,2,positive,validation
Esa pela no es su vida completa son fragmentos nada más.. obviaron a todas sus trampas 🤗 sólo xq lo quieren poner de ejemplo al negrito bembon,0,negative,validation
PUROS AYAYEROS EN EL PROGRAMA🐀🙉,0,negative,validation
"Ya es ora que entre los jovenes yo creo que es por demas que ponngan a jugadores como ruis dias, que no ponen compromiso.en ese punto asta cristofer gonsales juega.peña tambien osea jugadores hay .nose para que esta ahi gareca que no ce eso.o quisas esta por la plata y por cumplir.por que siempre alos peruanos nos ven la cara.la federacion peruana de futbol deve de ser mas estrictos y buscar jugadores que si se merecen jugar para la blanquirroja.por que si hay jovenes de provincias que juegan el futbol asta cuando estaremos asi bajisimo en el deporte peruana damos lastima mundialmente carajo.asta mi hijo de 3 años juega mejor que la pulga carajo.😄😆🤣",0,negative,validation
Eres una Trome Pía 😘😘🧡🧡,2,positive,validation
Jajajajajajajajajajaja otro como tu si habra como ese telo lo dudo Fresia Buitron D. Amegaaa dile algo xd 😂😂😂,2,positive,validation
Mafer Bernal Gontaruk el paneton se volvió chancay 🤣🤣🤣,1,neutral,validation
Mñn vendo el auto y vuelvo ala mototaxi 🤤🤣🤣,1,neutral,validation
Por fin te hiciste una buena Chato Hart 🤣,2,positive,validation
"Esta hasta el culantro, 😅",0,negative,validation
Jamás pero jamás le.regales plata y menos regalo caro.por que ella solo estra contigo  por el.dinero.nada más amor.alm chancho y no al.chicharon. Jajja ya lo quiero ver en cama en fermo la.mujer.seba ir con un veneno y el.gordo. Tontolin  ves BA allorar como niña llorona. Apostamos que eso va apasar. Si o si 😉😱😂👽😉😉😉😉🤣🤣,0,negative,validation
Wendy Eleniak de lo que nos perderíamos si estuviéramos en Canadá 🥵,0,negative,validation
"En ninguna parte del mundo ponen a una FISCAL BAMBA, NI CON UNAS HERMANAS coludidas con la mafia. Estámos Alertas 🇵🇪",0,negative,validation
Un estorbo su marido y el florero 😮‍💨,0,negative,validation
"Mi tierra ! Mi querido Huacho , 😍",2,positive,validation
"Ese Núñez es un miserable desde como está vestido a como se expresa  con una voz de aguardientoso es una letrina andante y hablan una sarta de estupideces,considero que una buena sacada de mier.... le vendría bien a este borracho saquenlo de la pantalla es una vergüenza y falta de respeto mostrar a este tipejo malnacido, y solo para recordarle esta es una cuenta de lozano pelao boca de watr,tienen hijos y que ejemplo dan con esa manera de llevar ese programa 🤬🤬🤬🤬🤬🤬👊🏻👊🏻👊🏻👊🏻",0,negative,validation
"Haré que lo retiren, Serrano",0,negative,validation
Hermoso mensaje y video Daniela Rita Cabrera Serrato 😘😘 que chevere amiga,2,positive,validation
"El Buitre por eso, don, vivía de los cadáveres",0,negative,validation
"Ahí estaba, Zavalita: bajita, culoncita, morenita",0,negative,validation
Que mas le queda si sabe que castillo lo fusilara con cañones largos y gruesos 😂🤣😅,0,negative,validation
"Cuando nos fuimos de mochileras con mis amigos a varios lugares del Perú para hacer turismo, Tuvimos que caminar duro, adaptarnos a la comida del lugar.. ...... pero valió la pena por que  disfrutamos cada lugar🥳🥳.",2,positive,validation
"Beto, como te gusta desenmascarar a cualquier persona sin importar el cargo, y lo haces de una forma sarcástica que a la otra persona lo haces alterar solo utilizando tu labia, un crack 👏",2,positive,validation
Fácil tenemos el nepe grande y ellos no 🤣🤣,1,neutral,validation
"Señora Cinthia, por favor chapecelo por miii..............!!! 😁",1,neutral,validation
Jajjajajaja por un momento me la creí 😂😂 manolito arrugaste.... Igual se te quiere 😘😘,2,positive,validation
"Que hombre más ordinario,eso es un cantante? Por favor 🤮",0,negative,validation
"Por siempre Linkin Park, que genio es Tongo suena buenísimo 👏",2,positive,validation
"Gustavo Salas, Cesar Salinas, 🥴... Lechón de Chupaca!!!! 🙏🏽🙏🏽🙏🏽... Cuando pase esto!!!!",1,neutral,validation
Entendí todo lo que dices piyin 🫣🫣😜😜😜,1,neutral,validation
Ya que estas en abancay ve a micaelas para que caigas con unas frutillada buenazo 👍,2,positive,validation
Que palta esa gente ignorante que se mete con la familia 😡 pura lacra,0,negative,validation
Un tamal mal envuelto es lo q parece🤣🤣🤣🤣,0,negative,validation
por lo menos ha quedado loco,0,negative,validation
"Mis amigos son misios y tacaños carajo, pero Tobi si o si voy a ver tu show no me lo pierdo. 👍",2,positive,validation
tanta plata y no pueden arreglar el audio maga k palta ya pollada para equipo nuevo 🤭,0,negative,validation
Steffi Carolina Hoefken hola enfermita! 🙋🏻‍♀️,0,negative,validation
Ya eñ Asado se ve Exquisito. Quien pudiera!!!😢,2,positive,validation
Gracias magaly por no sacar ayer el ampay de aldair rodriguez 🤙🤙,2,positive,validation
Casi todos los militares son serranos,0,negative,validation
Antes de comprar la moto 🏍 tienen que ser choros o sicarios 🫢🤣,0,negative,validation
"Mi tía Maria Del Socorro Valdivia, hace el mejor chupe en casa Gastón 😘",2,positive,validation
La cabeza me da vueltas de tanto pensar,1,neutral,validation
JAJAAJAJ Alessia H Chiabra IDOLAA la amo no puedo con el comercial😂❤️,2,positive,validation
👀 prepárame ceviche pues flaca Sandra Acosta 🐟🐟,1,neutral,validation
"Barbara JAJAJAJAJAJAJA OTRO COMO TÚ SI HABRÁ, COMO ESE TELO NINGUNOOO😂😂😂",2,positive,validation
Muy rico felicidades Lucas..🎖👏👏👏☺,2,positive,validation
No hagas caso pía.... Las buchisapas tienen q opinar porq ese vestido no les queda y ahí es cuando crece la envidia en ellas😉 sígueme prá más consejos.,0,negative,validation
Quie te as creído  Rosa cueva  de tirar Igual usted para todo nuestro país no vales nada falsa mentirosa estas muerta su miserable siega desnudarte cobarde.  De las tinieblas no eres más una 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 RATAS  podrite.,0,negative,validation
Yano busques más   yo mismo soy  Me llamo el pájaro carpintero justo estoy buscando una tablita😁🤣,1,neutral,validation
K se pudra en la cárcel esa mujer le hice mucho daño a Alicia y x Celosa la elimino así k no defiendas lo indefendible k eres chupamedias de Abencia k te keda defenderla aunk sabes k ella es la culpable Dios castiga no x buena la justicia divina la está haciendo pagar lo k se merece 😡😡,0,negative,validation
"Eso le pasa al Chato por reunirse con el vago y maleante Casticerdón ✏️🐊👿,los más corruptos de la historia del Perú 🇵🇪.  La familia CHOTANA mafiosa ✏️🐊👿🤮  Terrorismo ✏️🐊👿,comunismo ☭ NUNCA MÁS 👎⚰️🔥🤮",0,negative,validation
"Moises Arenas , que  fue mano ?😎",1,neutral,validation
"Muere, cabro apestoso gritó",0,negative,validation
Lo vere desde Cordoba  Argentina... lo vere conmigo comiendo palomitas de maiz🤗😙,1,neutral,validation
bien has tu colita 😜,1,neutral,validation
Ptm que le pasó al Jordy el niño polla !!!!!!!🤣🤣🤣🤣🤣,0,negative,validation
Yo si lobaile 👍👍👍👍👍😝😝😝😝😝,2,positive,validation
Elizabeth Lopez Ochoa Carla Castillo Carolina Córdova Malca  lo que nos espera 🙊💓,1,neutral,validation
"El primer mes fue sumamente doloroso, yo andaba muy nerviosa y claro, mi gordita lo sentía. Mi flaco participó un montón! El le daba biberón toda la noche y yo ya más descansada le podía dar tetita. Al segundo más ya la lactancia estaba súper instalada así que quitamos los biberones y empezamos con la lactancia materna a demanda. Ahora ya tiene 2 años 10 meses y hace poquito hemos cortado la lactancia de día y ahora solo continuamos por las noches. Aveces es súper agotador, pero siempre, será la experiencia más linda de mi vida 💜",1,neutral,validation
María Pia esa cachetada fue de verdad🙉🙉🙉🙉,1,neutral,validation
Le caerá el chicote de mil puntas 🤣🤣🤣,0,negative,validation
Para los que apoyan a la mucama ACOSADORA saben que esto en la vida real jamás ocurriría solo es un capricho de los guionistas progres de la serie 🤣🤣🤣,0,negative,validation
Le serrucho al pata que le dijo : la sorpresa te la va dar ella ....🤮,0,negative,validation
Sigue así Beto ... ojalá y puedas ampayar al presidente terruco también sigue los pasos de Magaly y pronto lo vacamos 🙏🙏🙏,0,negative,validation
Date una vuelta por Yarabamba 😀,1,neutral,validation
Miguel Angel Chihuan Petzoldt vaos! ❤️,2,positive,validation
🤮🤮🤮🤮🤮🤮🤣 eso ya se fue al caño jajaja,0,negative,validation
Milenka Rumaldo Montenegro 🤣🤣🤣🤣,2,positive,validation
"Con esa labia, pinta y esa pepa , no le queda de otra que gastar tanto para que le haga caso y compañia una mujer 😆🤣 pobres babosazos. 🤘🫎🫎🫎🫎🦌🦬",0,negative,validation
Mitchell Katherin Maly Marisela algo tranqui 😂😂,2,positive,validation
Adoro a ese inge!! 🤭,2,positive,validation
"Sebastian Reynaga Aponte, yeti la run runa 😆😆😆",0,negative,validation
"ANTAURO EN LIBERTAD: Y  TIEMBLAN LAS RATAS🐀🐀🐀🐀🐀🐀 DE LA MAFIA. LOS NARCOGENOSIDAS, FUJIMONTESINISTAS Y SU BOLA DE PSEUDOPERIODISTAS RASTRERAS COMO STA AMANTE DEL PSEUDO GRAL DEL AIRE DAS RISA BATACLANA DEL PERIODISMO🤣🤣🤣🤣🤣🤣🤣🤣🤣",0,negative,validation
No digas huevadas,0,negative,validation
Zule Huachaca Leon esta si somos gogogo fin de semana 💪💪,2,positive,validation
"Victor Quiroz el cuto Quiroz ,tu tbm tienes tu cachito pura vida 😂😂😂😂",1,neutral,validation
Provecho Colorado tu si que sabes 😜✌,2,positive,validation
Al fin se puso interesante espero q lo saque a balasos como Elvira a charli ggg😋,0,negative,validation
Se  SOLIDARIZARON con los CACHOS del CACHUDO😅😅😅😅😅👍,0,negative,validation
Fiel seguidora aunque no me regales ni maíz paloma Bruno desde pequeñita veía tu programa eres el mejor ❤ Ayyyyyy por el amor de Dios !!!! Yo jamás me eh ganado nada en esta vida y mi celular fue robado hace tanto el que tengo es un chanchito bien chafa que ni fotos puede tomar :'( yo quiero el cel !!!!! Aunque con tal de conocerte me conformo la verdad... Pero si quiero el cel :c,0,negative,validation
Jajaja se te izo agua el culo cuando te dijeron en tu cara pelada miserable 😂😂😂 lo único que te quedó decir que se vaya ahí se vio que no eres un periodista de verdad se te izo agüita el culito por qué sabías que ibas a perder 😂😂😂😂,0,negative,validation
Esta pero palteado Paco 😂😂,0,negative,validation
sería de la puta madre hacer una manchita brava y alentar al equipo desde esa tribuna,2,positive,validation
Los tamales de esa esquina solo en las mañanas 😋😋,1,neutral,validation
Buena chinoooo un show de calidad como el tuyo y sin lisuras es la voz 👍🏼,2,positive,validation
"Yo los veo a ambos igual de burros xd ambos patas hicieron mal. Si bien el pata la cagó mucho más, si la flaca no hubiera estado de acuerdo en lo que su enamorado dijo, lo hubiera contradecido no? Algunos se olvidan que ella, igual de mal, mostró si 0 empatia e interés en los fallecidos y su novio la interrumpió. SI no hubiera sido así... Hubiera seguido hablando? 🤔🤔🤔 Y luego las disculpas de ella diciendo perdón a los que se sintieron aludidos y excusándose de no saber del tema... Pues puede siquiera intentar informarte ya que tiene un montón de seguidores y los aludidos que ella dice, creo van a la mayoría del país. Debió comenzar disculpándose sin poner ninguna excusa.",0,negative,validation
Habla webad4s...11 años sin campeonar 😂,0,negative,validation
bn cuevitaaa arto chocolateeee🍫🍫🍫🍻🍻🍻,2,positive,validation
ustedes dirán 🙈,1,neutral,validation
Alejandro Grüber Sierra Axy Gonzalez aprendan a hacer chicha morada 😂😂😂,0,negative,validation
Que rico seco (que no es seco 😀),2,positive,validation
"El camarón está en veda de enero a marzo, si quieren probar estos exquisitos potajes, así como Luccianito, a partir de abril... Provecho coloradooo😁",2,positive,validation
"Castillo solo se hace el pobrecito,....se disfraza con poncho y sombrero para engañar y ganar votos....está en personaje!!!....Cuando estaba encabezando la marcha del sutep  en el 2017 acaso se vestía así? En el 2002 cuando era dirigente de la chacana Perú Posible con Toledo hasta con corbata y camisa salía....Castillo es solo un actor y su director es Cerrón el Doc🧐",0,negative,validation
Jajaja que idiot4 se ve el sereno pasando la info de las estrellitas  como si fuera un criminal 🤣,0,negative,validation
Ay q denunciar esta pagina por MALTRATO ANIMAL mucha vaina con LA RICHARD ... ✌,0,negative,validation
Bien palomilla ese Luciano ☺👍💪,2,positive,validation
Restringieron y bloquearon los comentarios en su página 😂 si a esos blanquitos los botaron como m.. que será a los chaufas como nosotros 😂😂,0,negative,validation
Tobi eres la cagada mano 🤣🤣🤣🤣,0,negative,validation
"Que tal Ros, keteee el chibolin  😆",0,negative,validation
Sta.. se dice fiscal malcriado.. Viejo. Zorro. Pajle poto🐀🐀💩💩🙈🙈💩,0,negative,validation
"Si asi entervinieran alos ladrones estos serenazgos , ahí hasta se esconden de los ladrones , plata pérdida en salarios de estos serenos de 😠",0,negative,validation
"Bueno la verdad es que son super buenos, que gusto mirar a otros como disfrutan sus vidas jaja jape con esas manitas tan chiquitas y suaves que se miran jajajaja 👍🆒",2,positive,validation
Justo voy a ir ahora en la tarde Angamos y voy a buscar a luis ... Voy con ale para que le pida su carpa a 20 soles 😝😝😝😝😝😝,1,neutral,validation
"Gracias por el vídeo betito al igual que muchos compatriotas míos estaba en el limbo, la duda de por quien votar pero estas cosas que subes hacen reflexionar a uno, así que ya decidí mi voto gracias, este 6 de junio marcaré el ✏️ de Pedro Castillo",1,neutral,validation
Nadie respeta a ese payaso de castillo 😆😆😆😆,0,negative,validation
Dieron varias pitadas más y apagaron el troncho,1,neutral,validation
Que adorable ...  es nueva hablando español 😅😂😂😂🤗😍😍😍😍😍😍😍😍🤩😍😍,2,positive,validation
"Dónde esta el principe y cashtoo, asi no pasa nada 🤷🤷🤷",0,negative,validation
Mariana Cercado Ch amor tenemos que ir a verlo si o si pero solo los dos juntos amor 😍❤️😂,2,positive,validation
"Calla, huevón dijo Gustavo",0,negative,validation
en la oficina caletamente  en mi pc 🤣🤣🤣,1,neutral,validation
"Y todavía pide respeto la conchan está, buen par de sinvergüenzas estafadores 🤬🤬🤬🤬",0,negative,validation
"Niños mermeleros, si se hubiera declarado en emergencia al pollo hace 200 años, el pollo estaría vivo 🤣",0,negative,validation
La ViStima jajaja y la más fea Das.. Joa Rubiales no vLes v3rg4 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,0,negative,validation
¿Crees que soy huevón?,0,negative,validation
"POR LA PUTA MADRE ALIANZA CAMPEON DE LA COPA LIBERTADIRES , PASAYOS  ,ARRIBA ALIANZA CARAJO🙏🙏🙏💙💙💙🏆🏆🏆💪💪💪💪",2,positive,validation
Dos gallitos en plena mecha  🤣🤣🤣🤣,1,neutral,validation
Pocta mare como la hace este pata 😂😂tiene la pinta Jorge Luna 🤣🤣🤣,0,negative,validation
Ptmmmmmm Sergio Páucar me hizo acordar a cuando. Nos mechamos en raw cafe jajajajajajaa 🙄,2,positive,validation
Ese nori taco está espectacular!!! 🤤🤤,2,positive,validation
Adivina cómo se va a llamar mi primer cachorrito,1,neutral,validation
Mojadita de labio Piquito regalón y fuacateeeee El más feliz pulpin paltin( alzamora lo máximo ) 🤣😂,1,neutral,validation
Ojalá agarre varios añitos en cana la momyanke! Viendo tanto peruanazo festejando su 🤡 podría hacer carrera política en el país y llegar a un puestazo gracias a sus seguidores sin cerebrito!🇵🇪,0,negative,validation
Daniel me representa: Lomo saltado ❤️ jajajaja,2,positive,validation
Mmmm mi favorito es el combinado 🤤🤤 con bastante rocoto... y su emoliente .... ese es un clasico ahhh 😬😬😬,2,positive,validation
Jjajajaj dina Páucar???  No sabía que cantar era crimen 😆😅😆😅😆😅,0,negative,validation
"Lo máximo el reportaje, Solo que es Chincha Alta  El zambo y Los Picarones 😉 ¡Viva Mi Chincha🖤❤️!",2,positive,validation
Esta Cachetonaaa la Natachaaa🤣🤣🤣🤣🤣🤣🤣,0,negative,validation
