text,text_clean,label,label_name
"Me di cuenta que el pololo que me conseguí aquí no es cuico, jajjajajja es un roto seguramente ,dice mucho wachita,en qué andai,eri tení ,😔o un flayte 😂😂he sido engañada chucha e su maire...","Me di cuenta que el pololo que me conseguí aquí no es cuico, jajjajajja es un roto seguramente ,dice mucho wachita,en qué andai,eri tení ,😔o un flayte 😂😂he sido engañada chucha e su maire...",0,negative
Te esperamos trae las zapatilla 🙏🙏🙏,Te esperamos trae las zapatilla 🙏🙏🙏,1,neutral
Asereje ah deje dejebe tienes cara de jebe.....😁😁😁😁,Asereje ah deje dejebe tienes cara de jebe.....😁😁😁😁,0,negative
"Carlos Mendiola vamos a la playa! Pasamos por este restaurante para el desayuno, tiramos playa durante el día y volvemos a Robertin para el almuerzo y, al final de todo, vamos al mercado para traer harta fruta! Qué tal domingo 💛","Carlos Mendiola vamos a la playa! Pasamos por este restaurante para el desayuno, tiramos playa durante el día y volvemos a Robertin para el almuerzo y, al final de todo, vamos al mercado para traer harta fruta! Qué tal domingo 💛",1,neutral
Igual q mi espeso que diga esposo😁,Igual q mi espeso que diga esposo😁,1,neutral
Oye pero si fuera el tombo yo le pedia la licencia al Toyo! 😂😂😂😂,Oye pero si fuera el tombo yo le pedia la licencia al Toyo! 😂😂😂😂,1,neutral
En el  rico Chimbote  su Combinoche y su salpresito que rico ✌️✌️,En el rico Chimbote su Combinoche y su salpresito que rico ✌️✌️,2,positive
"James López ni yo conocia esos huecos, y eso que son mis origenes 😛","James López ni yo conocia esos huecos, y eso que son mis origenes 😛",1,neutral
Me dio hambre de una ronda marina super norteña!! Tengo a tumbes a pocos kms. Gracias por el dato de dónde y qué comer 😇,Me dio hambre de una ronda marina super norteña!! Tengo a tumbes a pocos kms. Gracias por el dato de dónde y qué comer 😇,2,positive
Estar en la cima de la cordillera blanca es espectacular 😁,Estar en la cima de la cordillera blanca es espectacular 😁,2,positive
para el lado de Trocadero no es tan asi 😁,para el lado de Trocadero no es tan asi 😁,1,neutral
Es mi tocaya 😍 Eso es Amor del bueno...Buena Beto que ya regresaste a tu Jato!! 🤗🏠,Es mi tocaya 😍 Eso es Amor del bueno...Buena Beto que ya regresaste a tu Jato!! 🤗🏠,2,positive
Ese es mi cachorro,Ese es mi cachorro,2,positive
Brenda Nichya  increible😳 le tongue cruzando todos sus límites ahora le dicen tonGOD 😄😄,Brenda Nichya increible😳 le tongue cruzando todos sus límites ahora le dicen tonGOD 😄😄,1,neutral
"Gracias tobi, esas escenas del robo del último banco se hicieron en mi distrito, San Antonio de padua, en la municipalidad que queda al frente de mi casa 🏡 👏 😁","Gracias tobi, esas escenas del robo del último banco se hicieron en mi distrito, San Antonio de padua, en la municipalidad que queda al frente de mi casa 🏡 👏 😁",1,neutral
Hola buenos días sr pediodista Erick Osore Gonzalo Nuñez saludos a toda la familia Rodríguez Huamán acá Distrito Pucará Kañaris 🇵🇪🇵🇪🇵🇪🇵🇪,Hola buenos días sr pediodista Erick Osore Gonzalo Nuñez saludos a toda la familia Rodríguez Huamán acá Distrito Pucará Kañaris 🇵🇪🇵🇪🇵🇪🇵🇪,2,positive
Es un bebé …leche … ministros Chupa p%^*#… q vergüenza este cabeza de verga 🤮 sorry por mi francés !😀,Es un bebé …leche … ministros Chupa p%^*#… q vergüenza este cabeza de verga 🤮 sorry por mi francés !😀,0,negative
Pero no en la cara pues la gente media gafa para hacer eso o al piso para q lo vea malogran su presentación. :S y ella tiene q aguantar 😣 el roche a nadie le gustaría creo. Pero tuvo paciencia,Pero no en la cara pues la gente media gafa para hacer eso o al piso para q lo vea malogran su presentación. :S y ella tiene q aguantar 😣 el roche a nadie le gustaría creo. Pero tuvo paciencia,1,neutral
Beto te adoro❤. Estoy super feliz de que regreses. Q tuemblen los otros canales y programas!!😜,Beto te adoro❤. Estoy super feliz de que regreses. Q tuemblen los otros canales y programas!!😜,2,positive
... Cuánto tiempo duro su curso en make up studio ❓,... Cuánto tiempo duro su curso en make up studio ❓,1,neutral
Fuera castillo burro ignorante comunista😡😡😡😡,Fuera castillo burro ignorante comunista😡😡😡😡,0,negative
Delicioso el rocoto y la papa rellenos🌹,Delicioso el rocoto y la papa rellenos🌹,2,positive
Alas finales golpe de estado  resto a un general q aun burro y q  nos gobiernen los terroristas y q la csmarada wilma salga de ministra de mujer  😒  xq explicarles ya alos lapiz es x gusto q salgan los militares,Alas finales golpe de estado resto a un general q aun burro y q nos gobiernen los terroristas y q la csmarada wilma salga de ministra de mujer 😒 xq explicarles ya alos lapiz es x gusto q salgan los militares,0,negative
"Hola , tienes unos lindos hojitos de arroz 💓","Hola , tienes unos lindos hojitos de arroz 💓",2,positive
"Si recuerdo haber jugado con fríjoles de colores, les llamábamos chunguitas, y también con pallares de colores en Cajabamba 😄","Si recuerdo haber jugado con fríjoles de colores, les llamábamos chunguitas, y también con pallares de colores en Cajabamba 😄",1,neutral
Ese hijo de puta vendido conchasumadre que ni siquiera piense pisar la florida oh el gallardo muchas veces lo he visto saliendo del estadio gallardo ojala que se me vuelva a cruzar csm no voy a respetar nada me va a llegar al wevo con kien este en su carro porque ahora si le voy a partir a ese hijo de puta argentino vendido y la conchasumadre 😠😠😠😠,Ese hijo de puta vendido conchasumadre que ni siquiera piense pisar la florida oh el gallardo muchas veces lo he visto saliendo del estadio gallardo ojala que se me vuelva a cruzar csm no voy a respetar nada me va a llegar al wevo con kien este en su carro porque ahora si le voy a partir a ese hijo de puta argentino vendido y la conchasumadre 😠😠😠😠,0,negative
Salió bravazo !!Gracias por la receta... 😘😘😍😍,Salió bravazo !!Gracias por la receta... 😘😘😍😍,2,positive
"Genial chicas, gracias a ustedes pude viajar a Europa con los tips misios y ahora muero por usar sus polos. Delsy hay q comprar los polos 🤗","Genial chicas, gracias a ustedes pude viajar a Europa con los tips misios y ahora muero por usar sus polos. Delsy hay q comprar los polos 🤗",2,positive
Como sera esa flaca en una entrevista d trabajo? 🤣otro contestará x ella. XD,Como sera esa flaca en una entrevista d trabajo? 🤣otro contestará x ella. XD,0,negative
Alta facha tenía 😎🤙🏻,Alta facha tenía 😎🤙🏻,2,positive
ANDY ZANE NUEVO MIEMBRO DEL CLUB DE FARFAN Y CUTO🐂,ANDY ZANE NUEVO MIEMBRO DEL CLUB DE FARFAN Y CUTO🐂,1,neutral
"QUE HERMOSOS SON, SE VEN PRECIOSOS JUNTOS, AMO SU RELACION, LOS SIGO DESDE QUE EMPEZARON A ESTAR JUNTOS EN COMBATE😍😍 LOS ADORO CHICIS FELICIDADES POR SU PRECIOSO💘👣","QUE HERMOSOS SON, SE VEN PRECIOSOS JUNTOS, AMO SU RELACION, LOS SIGO DESDE QUE EMPEZARON A ESTAR JUNTOS EN COMBATE😍😍 LOS ADORO CHICIS FELICIDADES POR SU PRECIOSO💘👣",2,positive
Yo aprendí a cocinar a los 10 años con mi mami hospitalizada y con dos hermanos menores tenía que aprender si o sí. La verdad no me gusta cocinar pero cuando invito a alguien a casa vaya que me lusco 🤣 .... Besos a las 3,Yo aprendí a cocinar a los 10 años con mi mami hospitalizada y con dos hermanos menores tenía que aprender si o sí. La verdad no me gusta cocinar pero cuando invito a alguien a casa vaya que me lusco 🤣 .... Besos a las 3,1,neutral
Que ricos cachetes toby Sobrao sale varias lonjas de jamon 🙊🙊🤭,Que ricos cachetes toby Sobrao sale varias lonjas de jamon 🙊🙊🤭,0,negative
Que reviente cuando lo hacen volar al mostrito 🤣😂😂,Que reviente cuando lo hacen volar al mostrito 🤣😂😂,0,negative
Me perdonan pero yo viendo las personas que la llaman vieja fea y ridícula 🤣🤣 disculpen,Me perdonan pero yo viendo las personas que la llaman vieja fea y ridícula 🤣🤣 disculpen,0,negative
Alfonso prendió el troncho y dio un par de pitadas,Alfonso prendió el troncho y dio un par de pitadas,1,neutral
Diana A. Garcia amorr cebicheeeee 🤤🤤🤤🤤🤤,Diana A. Garcia amorr cebicheeeee 🤤🤤🤤🤤🤤,2,positive
en la oficina caletamente  en mi pc 🤣🤣🤣,en la oficina caletamente en mi pc 🤣🤣🤣,1,neutral
"zambo, tú tienes que ser grone","zambo, tú tienes que ser grone",2,positive
NI CON UN PANETON PUEDES APOYAR OE 💩 PERO A NOSOTROS SI NOS PIDES QUE COMPREMOS TU BASURA DE TECLADO PARA DARTE DE TRAGAR  EN BUENA HORA OLENKA TE HIZO CACHUDO 🦌🦌🦌🦌🦌🦌,NI CON UN PANETON PUEDES APOYAR OE 💩 PERO A NOSOTROS SI NOS PIDES QUE COMPREMOS TU BASURA DE TECLADO PARA DARTE DE TRAGAR EN BUENA HORA OLENKA TE HIZO CACHUDO 🦌🦌🦌🦌🦌🦌,0,negative
Todas las poses te salen con las chiquitas manos todas XD 😝,Todas las poses te salen con las chiquitas manos todas XD 😝,1,neutral
"📢 Llego Mr. Pet's un pet shop especial para nuestro(s) hijo(s) de 4 patas 🐶🐱🔥 ✅DELIVERY CON TODAS LAS MEDIDAS DE SEGURIDAD CONTRA COVID-19  ESCRÍBENOS AL WHATSAPP 971383082 O A LA PÁGINA, TE DEJO EL LINK PARA QUE VEAS NUESTROS PRODUCTOS ✅TENEMOS PRECIOS DE APERTURA🔥🔥🔥🚨 ✅ACEPTAMOS TODAS LAS TARJETAS DE CRÉDITO O DEBITO💳  https://www.facebook.com/Mr-Pets-l-Pet-Shop-111759640553700  APOYANOS CON UN LIKE Y COMPARTIENDO LA PAGINA  GRACIAS. EXITOS","📢 Llego Mr. Pet's un pet shop especial para nuestro(s) hijo(s) de 4 patas 🐶🐱🔥 ✅DELIVERY CON TODAS LAS MEDIDAS DE SEGURIDAD CONTRA COVID-19 ESCRÍBENOS AL WHATSAPP 971383082 O A LA PÁGINA, TE DEJO EL LINK PARA QUE VEAS NUESTROS PRODUCTOS ✅TENEMOS PRECIOS DE APERTURA🔥🔥🔥🚨 ✅ACEPTAMOS TODAS LAS TARJETAS DE CRÉDITO O DEBITO💳 APOYANOS CON UN LIKE Y COMPARTIENDO LA PAGINA GRACIAS. EXITOS",2,positive
Me gusto por que los golpes fueron reales  Buen tík tok ❤👍😲,Me gusto por que los golpes fueron reales Buen tík tok ❤👍😲,2,positive
Estoy esperando los dichosos audios bomba  y nada ya me cansé de esperar tanto les duele que un serrano sea tu presidente acostumbrate Pedro Castillo Terrones es el presidente del pueblo peruano arriva Perú 🇵🇪🇵🇪👍👍👍,Estoy esperando los dichosos audios bomba y nada ya me cansé de esperar tanto les duele que un serrano sea tu presidente acostumbrate Pedro Castillo Terrones es el presidente del pueblo peruano arriva Perú 🇵🇪🇵🇪👍👍👍,2,positive
"Todos los calves y gordes unides tobeee para ir al ministerio de cultura, y no le suelten ni mierda de esa plata y la usemos pa suscribirnos a premium, con luca china noma ya saben 🤟🤟","Todos los calves y gordes unides tobeee para ir al ministerio de cultura, y no le suelten ni mierda de esa plata y la usemos pa suscribirnos a premium, con luca china noma ya saben 🤟🤟",0,negative
"Al toque, Coqui","Al toque, Coqui",1,neutral
Mi no entender taka taka I sorry 🙏😱,Mi no entender taka taka I sorry 🙏😱,0,negative
Uyyyyy q ricooo Chocolate tan rico como Tú 💋💋,Uyyyyy q ricooo Chocolate tan rico como Tú 💋💋,2,positive
LOS CONGRESISTAS CORRUPTOS 😡 QUIEREN BAJARSE AL PRESIDENTE PARA APODERARSE DEL PODER Y SEGUIR HACIENDO DEL PERÚ SU CHACRA,LOS CONGRESISTAS CORRUPTOS 😡 QUIEREN BAJARSE AL PRESIDENTE PARA APODERARSE DEL PODER Y SEGUIR HACIENDO DEL PERÚ SU CHACRA,0,negative
"me recuerdas ami cuando llego a mi casa, grito familia ya llegue y ni mi perro sale a ladrarme 😿","me recuerdas ami cuando llego a mi casa, grito familia ya llegue y ni mi perro sale a ladrarme 😿",0,negative
"😎OBTENIR UNE VIE STABLE SANS AVOIR BESOIN DE MENDIER OU DE VOLER🤗.              OU 🕵️♂️LES VOLEURS NE POURRONT JAMAIS DEVENIR RICHES💰👎  Non seulement dans la voie du culte mais aussi en tant qu'être humain, une personne doit posséder de l'humanité dans son cœur pour vivre sa vie de manière équitable dans la société.  👨🏻🦳According to the great saints, The theives🕵️♂️ can never become richie rich💰 rather they get fill their pots of numerous sins which further leads to the unbearable punishments⚡ by Kaal-Brahm in the Hell and in 84 lakhs life forms☠️.  🙂 Pour avoir une vie stable et sans avoir besoin de voler les choses des autres, une personne doit.... 👇👇 Lire le PDF du livre sacré📔 : ''Way Of Living'' écrit par Saint Rampal Ji Maharaj.  🎊Une offre spéciale pour ce livre étonnant- 👇👇👇 Nous vous envoyons son PDF !  💠 Ce Merveilleux livre contient les informations sur la guérison de tous les problèmes de la vie.  🎉So, Dépêchez-vous et continuez la lecture de ce Livre Miraculeux.  Merci 🙏","😎OBTENIR UNE VIE STABLE SANS AVOIR BESOIN DE MENDIER OU DE VOLER🤗. OU 🕵️♂️LES VOLEURS NE POURRONT JAMAIS DEVENIR RICHES💰👎 Non seulement dans la voie du culte mais aussi en tant qu'être humain, une personne doit posséder de l'humanité dans son cœur pour vivre sa vie de manière équitable dans la société. 👨🏻🦳According to the great saints, The theives🕵️♂️ can never become richie rich💰 rather they get fill their pots of numerous sins which further leads to the unbearable punishments⚡ by Kaal-Brahm in the Hell and in 84 lakhs life forms☠️. 🙂 Pour avoir une vie stable et sans avoir besoin de voler les choses des autres, une personne doit.... 👇👇 Lire le PDF du livre sacré📔 : ''Way Of Living'' écrit par Saint Rampal Ji Maharaj. 🎊Une offre spéciale pour ce livre étonnant- 👇👇👇 Nous vous envoyons son PDF ! 💠 Ce Merveilleux livre contient les informations sur la guérison de tous les problèmes de la vie. 🎉So, Dépêchez-vous et continuez la lecture de ce Livre Miraculeux. Merci 🙏",0,negative
"Bien ahí con el cherry, ahora no hay escusa para hacer un Tacna parte 2 😅😂👍.... El seguro lo cubre todo 😎👍","Bien ahí con el cherry, ahora no hay escusa para hacer un Tacna parte 2 😅😂👍.... El seguro lo cubre todo 😎👍",2,positive
Más salado no podemos ser xD 🤣,Más salado no podemos ser xD 🤣,0,negative
"Viví en Paita 7 años,  he ido a Colán muchas veces y recién me entero de que hay rayas... ¡No lo puedo creer! 😱","Viví en Paita 7 años, he ido a Colán muchas veces y recién me entero de que hay rayas... ¡No lo puedo creer! 😱",1,neutral
"Dios mio ,   ste don ✏️q habla con machet en la mano eso m hace recordar a un senderista q amenazaba ala gente , q s pued sperar d una persona q fomenta violencia con un machete.","Dios mio , ste don ✏️q habla con machet en la mano eso m hace recordar a un senderista q amenazaba ala gente , q s pued sperar d una persona q fomenta violencia con un machete.",0,negative
"El pinball bam bam  vino a mi mente al ver tu nota, gracias 🙂","El pinball bam bam vino a mi mente al ver tu nota, gracias 🙂",2,positive
Cantando wevadas se hizo famozo ahora se cree como bueno 😄😄 ni me llega mis talones en cantar 😉🤘🎤😏,Cantando wevadas se hizo famozo ahora se cree como bueno 😄😄 ni me llega mis talones en cantar 😉🤘🎤😏,0,negative
Una Joyita es Sketch 😎,Una Joyita es Sketch 😎,2,positive
Alberto Cancino este pata me ha ahorrado hacer la busqueda🤷🏻‍♀️❤️🎉,Alberto Cancino este pata me ha ahorrado hacer la busqueda🤷🏻‍♀️❤️🎉,2,positive
Este cachaco es 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀,Este cachaco es 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀 🐀,0,negative
"Lo peor es que me gasté toda la plata, amor","Lo peor es que me gasté toda la plata, amor",0,negative
"⭕⭕⭕⭕⭕⭕NO TIENE TITULO PROFESIONAL ⭕⭕⭕⭕⭕⭕⭕✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏CASTILLO PRESIDENTE ✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏#INCREÍBLE HIJO DE CIRO ALEGRIA DENUNCIA PÚBLICAMENTE QUE KEIKO FUJIMORI NO TIENE PROFESIÓN EN EEUU.  Gonzalo Alegría, hijo del detacado escritor Ciro Alegría, efectuó una investigación minuciosa sobre los estudios de Keiko Fujimori en EEUU, sobre todo en la Universidad de Boston, donde supuestamente estudió Administración de empresas, pero ¡oh sorpresa! Alegría refiere que no es cierto, puesto que no aparece ningún registro, de titulada, tampoco de egresada y lo único que sería posible es un diplomado que se puede estudiar sin ser universitario.   Gonzalo Alegría economista y sociólogo de la Universidad Complutense de Madrid, menciona que desarrolló dicha investigación sobre los estudios de Keiko, dándose con la sorpresa de que no tiene profesión alguna en EEUU, es más, en dicho país existe un control absoluto de los grados y títulos; sin embargo, Keiko no aparece en ningún registro ni como egresada, ni estudiante. Por lo cual, es obvio que tampoco aparece Título alguno en SUNEDU Perú, que reconozca los estudios, que conforme a ley debieran estar también registrados.  Esta situación es sumamente grave, por cuanto se HABRÍA MENTIDO A TODO EL PAÍS Y ENGAÑADO AL JURADO NACIONAL DE ELECCIONES, EN FALSEDAD GENÉRICA, CON LO CUAL DEBIERA ACCIONAR SU ANULACIÓN DEL PROCESO ELECTORAL Y DAR PASO AL SIGUIENTE CANDIDATO EN VOTACIÓN PARA LA SEGUNDA VUELTA. Pero como sabemos que en nuestro país todo es tarde, sería probable que el asunto este consumado, a destiempo y aquí no pasó nada de nada.  ¿Qué cosas no?","⭕⭕⭕⭕⭕⭕NO TIENE TITULO PROFESIONAL ⭕⭕⭕⭕⭕⭕⭕✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏CASTILLO PRESIDENTE ✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏✏INCREÍBLE HIJO DE CIRO ALEGRIA DENUNCIA PÚBLICAMENTE QUE KEIKO FUJIMORI NO TIENE PROFESIÓN EN EEUU. Gonzalo Alegría, hijo del detacado escritor Ciro Alegría, efectuó una investigación minuciosa sobre los estudios de Keiko Fujimori en EEUU, sobre todo en la Universidad de Boston, donde supuestamente estudió Administración de empresas, pero ¡oh sorpresa! Alegría refiere que no es cierto, puesto que no aparece ningún registro, de titulada, tampoco de egresada y lo único que sería posible es un diplomado que se puede estudiar sin ser universitario. Gonzalo Alegría economista y sociólogo de la Universidad Complutense de Madrid, menciona que desarrolló dicha investigación sobre los estudios de Keiko, dándose con la sorpresa de que no tiene profesión alguna en EEUU, es más, en dicho país existe un control absoluto de los grados y títulos; sin embargo, Keiko no aparece en ningún registro ni como egresada, ni estudiante. Por lo cual, es obvio que tampoco aparece Título alguno en SUNEDU Perú, que reconozca los estudios, que conforme a ley debieran estar también registrados. Esta situación es sumamente grave, por cuanto se HABRÍA MENTIDO A TODO EL PAÍS Y ENGAÑADO AL JURADO NACIONAL DE ELECCIONES, EN FALSEDAD GENÉRICA, CON LO CUAL DEBIERA ACCIONAR SU ANULACIÓN DEL PROCESO ELECTORAL Y DAR PASO AL SIGUIENTE CANDIDATO EN VOTACIÓN PARA LA SEGUNDA VUELTA. Pero como sabemos que en nuestro país todo es tarde, sería probable que el asunto este consumado, a destiempo y aquí no pasó nada de nada. ¿Qué cosas no?",0,negative
🤣🤣🤣 no se que es peor las pichuladas que habla por un billete o este pesuñento canal,🤣🤣🤣 no se que es peor las pichuladas que habla por un billete o este pesuñento canal,0,negative
Buena polistel🤣🤣 exitos y las mejores vibras a rayar con el libro ✨🙏,Buena polistel🤣🤣 exitos y las mejores vibras a rayar con el libro ✨🙏,2,positive
Un respiro de alivio anima la cola del batallón,Un respiro de alivio anima la cola del batallón,1,neutral
Trabaja pues babosa.. Pero tu no te mueres de hambre  si tienes tus compras  jaja quien te contrato para que grites como loca 🤣🤣🤣,Trabaja pues babosa.. Pero tu no te mueres de hambre si tienes tus compras jaja quien te contrato para que grites como loca 🤣🤣🤣,0,negative
Conocer Chachapoyas y las cataratas del gocta ♥️♥️♥️♥️ y claro se está entregando full piernas para la resistencia,Conocer Chachapoyas y las cataratas del gocta ♥️♥️♥️♥️ y claro se está entregando full piernas para la resistencia,1,neutral
"Por fin gente con huevos... sin miedo... el PERU somos todos no un grupo de ratas corruptas...  soy PERUANO, el PERU es mi casa, respeta mi CASA, corrupto cagón 😠😠😠😠","Por fin gente con huevos... sin miedo... el PERU somos todos no un grupo de ratas corruptas... soy PERUANO, el PERU es mi casa, respeta mi CASA, corrupto cagón 😠😠😠😠",0,negative
😂😂😂 estupideces sacan prensa basura cuanto plata pago keyko rata para que liberen de su denuncia investiguen eso siquiera mermeleros,😂😂😂 estupideces sacan prensa basura cuanto plata pago keyko rata para que liberen de su denuncia investiguen eso siquiera mermeleros,0,negative
"Valiente??, jua,jua. Chimpún Callao de Kouri y Chirinos, con ayuda y complicidad del 2do. gobierno de García, convirtieron al Callao en la SINALOA Peruana...Y así hablan de ""moral"".  🤦‍♂️","Valiente??, jua,jua. Chimpún Callao de Kouri y Chirinos, con ayuda y complicidad del 2do. gobierno de García, convirtieron al Callao en la SINALOA Peruana...Y así hablan de ""moral"". 🤦‍♂️",0,negative
Pura copia cantas no pasa nada payaso 🤡,Pura copia cantas no pasa nada payaso 🤡,0,negative
Luciano como haces para comer tanto y no engordar  yo como un pan y me infló como sapo🤭👍🇵🇪❤,Luciano como haces para comer tanto y no engordar yo como un pan y me infló como sapo🤭👍🇵🇪❤,2,positive
Eso lo qué dice los chupamedias periodistas mafiosos grupos terroristas del gobierno fujiratas y apristas y otros partidos políticos ladrones corruptos vende patrias sandijuelas parásitos ingnorantes chupamedias prensa delincuentes esos delincuentes dicen eso ya no te ván dar plata el castillo eso muy bien hecho 👏✅👇➡👉🤔👏. 👏,Eso lo qué dice los chupamedias periodistas mafiosos grupos terroristas del gobierno fujiratas y apristas y otros partidos políticos ladrones corruptos vende patrias sandijuelas parásitos ingnorantes chupamedias prensa delincuentes esos delincuentes dicen eso ya no te ván dar plata el castillo eso muy bien hecho 👏✅👇➡👉🤔👏. 👏,0,negative
Cristian Gomez creo que are eso 🥺☹️ aveces se siente feo de tanto frío ,Cristian Gomez creo que are eso 🥺☹️ aveces se siente feo de tanto frío,0,negative
Como cualquier padre ver a su hija verla así la Charo exagero creo pero también tito a tino al Diego duela la verdad taba bien ese capítulo bien😎👍😉😱,Como cualquier padre ver a su hija verla así la Charo exagero creo pero también tito a tino al Diego duela la verdad taba bien ese capítulo bien😎👍😉😱,1,neutral
Me recuerda aquella vez cuando conocí un travésti duramos 3 meses siendo amigas y un día cuando teníamos planeado salir una noche para salir le dije que en mi depa nos cambiamos por qe nos queda serca y acepto a duras penas Y puf me sale con que ue tenía algo ai  abajo me morí y peor mis papas entraron después y ya el resto  es cuento no me creyeron nada 😅😆,Me recuerda aquella vez cuando conocí un travésti duramos 3 meses siendo amigas y un día cuando teníamos planeado salir una noche para salir le dije que en mi depa nos cambiamos por qe nos queda serca y acepto a duras penas Y puf me sale con que ue tenía algo ai abajo me morí y peor mis papas entraron después y ya el resto es cuento no me creyeron nada 😅😆,0,negative
"En lugar de preguntar y aprovechar, por ahí, una publicidad, dan un maltrato, el chico se cierra como si fuese dueño del local y como si fuese dueño de la vía pública. Hay que tener un poco más de 🧠. Por otro lado, el local usa la vía pública, esto es rarísimooo, algún amarre con la municipalidad tendrá ese local. En fin, nadie puede ir en contra del libre tránsito, de la libre expresión y, nadie puede invadir tu ""privacidad"" acercándose como si te conociera como lo hizo el sereno. Un civil con chalequito ""interviniendo"". Mal mal mal.","En lugar de preguntar y aprovechar, por ahí, una publicidad, dan un maltrato, el chico se cierra como si fuese dueño del local y como si fuese dueño de la vía pública. Hay que tener un poco más de 🧠. Por otro lado, el local usa la vía pública, esto es rarísimooo, algún amarre con la municipalidad tendrá ese local. En fin, nadie puede ir en contra del libre tránsito, de la libre expresión y, nadie puede invadir tu ""privacidad"" acercándose como si te conociera como lo hizo el sereno. Un civil con chalequito ""interviniendo"". Mal mal mal.",0,negative
Tirsa  caldo de mondongo!!...  Necesito uno ahorita tengo frío 😭,Tirsa caldo de mondongo!!... Necesito uno ahorita tengo frío 😭,0,negative
Adriana Cordero Velazco cuál pedimos cholita linda? ❤️,Adriana Cordero Velazco cuál pedimos cholita linda? ❤️,2,positive
Pelao Mr minero. Habla como cabro 😂,Pelao Mr minero. Habla como cabro 😂,0,negative
Son las tóxicas en mancha que van a j0der a los marid0s 😅😅😅,Son las tóxicas en mancha que van a j0der a los marid0s 😅😅😅,0,negative
"Queen, su vocalista Freddy Mercury, no hay punto de comparación con este seudo estrella  de no se que cosa será 🤷","Queen, su vocalista Freddy Mercury, no hay punto de comparación con este seudo estrella de no se que cosa será 🤷",0,negative
Parece que la Shakira se puso doble to@ll@ higiénic@... Ya vuelta... 😎😎😎,Parece que la Shakira se puso doble to@ll@ higiénic@... Ya vuelta... 😎😎😎,1,neutral
"Pataclaun para mi es un mate de risa, así como el chavo del 8 y otros programas de aquella época, ya esta en cada uno ser tan ""sensible"" y tomar en serio algo que solo es una parodia 🤦‍♂️","Pataclaun para mi es un mate de risa, así como el chavo del 8 y otros programas de aquella época, ya esta en cada uno ser tan ""sensible"" y tomar en serio algo que solo es una parodia 🤦‍♂️",1,neutral
"CR7 es un monstruo, Messi es sin duda el mejor del mundo, pero Dinho es alguien que trasciende el tiempo y el espacio del fútbol, cómo haces falta Ronaldinho, el balón te amaba, tus compañeros se contagiaban de tu alegría, e incluso tus adversarios y su hinchada te respetaban, un grande por siempre... 👏👏👏👏👏","CR7 es un monstruo, Messi es sin duda el mejor del mundo, pero Dinho es alguien que trasciende el tiempo y el espacio del fútbol, cómo haces falta Ronaldinho, el balón te amaba, tus compañeros se contagiaban de tu alegría, e incluso tus adversarios y su hinchada te respetaban, un grande por siempre... 👏👏👏👏👏",2,positive
Aldair Bendezu Yarasca si somos 🤭😬😘,Aldair Bendezu Yarasca si somos 🤭😬😘,2,positive
Buena clase profesor Luis Antonio Mendoza !! 😜,Buena clase profesor Luis Antonio Mendoza !! 😜,2,positive
Chino saludos desde Cercado de lima 😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,Chino saludos desde Cercado de lima 😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,2,positive
Jaaa un partido en la copa 😂😂😂😂😂😂😂😂😂😂que ser triste cagón segundo,Jaaa un partido en la copa 😂😂😂😂😂😂😂😂😂😂que ser triste cagón segundo,0,negative
